onset	duration	begsample	endsample	offset	type
17.725	0.105	3546	3566	0	stimulation
60.19	0.105	12039	12059	0	stimulation
60.57	0.105	12115	12135	0	stimulation
61.115	0.105	12224	12244	0	stimulation
78.455	0.105	15692	15712	0	stimulation
