onset	duration	begsample	endsample	offset	type
21.995	0.105	4400	4420	0	stimulation
22.375	0.105	4476	4496	0	stimulation
22.755	0.105	4552	4572	0	stimulation
23.135	0.105	4628	4648	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.565	0.105	12314	12334	0	stimulation
61.945	0.105	12390	12410	0	stimulation
72.255	0.105	14452	14472	0	stimulation
72.635	0.105	14528	14548	0	stimulation
73.015	0.105	14604	14624	0	stimulation
73.395	0.105	14680	14700	0	stimulation
