onset	duration	begsample	endsample	offset	type
9.765	0.105	1954	1974	0	stimulation
10.145	0.105	2030	2050	0	stimulation
10.37	0.105	2075	2095	0	stimulation
10.745	0.105	2150	2170	0	stimulation
32.415	0.105	6484	6504	0	stimulation
32.795	0.105	6560	6580	0	stimulation
33.175	0.105	6636	6656	0	stimulation
33.555	0.105	6712	6732	0	stimulation
61.625	0.105	12326	12346	0	stimulation
62.005	0.105	12402	12422	0	stimulation
62.385	0.105	12478	12498	0	stimulation
62.765	0.105	12554	12574	0	stimulation
