onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
61.285	0.105	12258	12278	0	stimulation
61.935	0.105	12388	12408	0	stimulation
82.43	0.105	16487	16507	0	stimulation
83.08	0.105	16617	16637	0	stimulation
83.73	0.105	16747	16767	0	stimulation
84.38	0.105	16877	16897	0	stimulation
