onset	duration	begsample	endsample	offset	type
22.705	0.105	4542	4562	0	stimulation
23.085	0.105	4618	4638	0	stimulation
23.31	0.105	4663	4683	0	stimulation
23.69	0.105	4739	4759	0	stimulation
32.715	0.105	6544	6564	0	stimulation
33.095	0.105	6620	6640	0	stimulation
33.475	0.105	6696	6716	0	stimulation
33.855	0.105	6772	6792	0	stimulation
46.885	0.105	9378	9398	0	stimulation
61.83	0.105	12367	12387	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.59	0.105	12519	12539	0	stimulation
62.97	0.105	12595	12615	0	stimulation
