onset	duration	begsample	endsample	offset	type
7.32	0.105	1465	1485	0	stimulation
7.97	0.105	1595	1615	0	stimulation
22.705	0.105	4542	4562	0	stimulation
23.355	0.105	4672	4692	0	stimulation
24.005	0.105	4802	4822	0	stimulation
24.655	0.105	4932	4952	0	stimulation
25.63	0.105	5127	5147	0	stimulation
44.205	0.105	8842	8862	0	stimulation
44.855	0.105	8972	8992	0	stimulation
45.505	0.105	9102	9122	0	stimulation
46.155	0.105	9232	9252	0	stimulation
63.45	0.105	12691	12711	0	stimulation
64.1	0.105	12821	12841	0	stimulation
75.8	0.105	15161	15181	0	stimulation
76.45	0.105	15291	15311	0	stimulation
93.585	0.105	18718	18738	0	stimulation
94.235	0.105	18848	18868	0	stimulation
94.885	0.105	18978	18998	0	stimulation
