onset	duration	begsample	endsample	offset	type
23.05	0.105	4611	4631	0	stimulation
23.7	0.105	4741	4761	0	stimulation
24.35	0.105	4871	4891	0	stimulation
30.54	0.105	6109	6129	0	stimulation
31.19	0.105	6239	6259	0	stimulation
31.84	0.105	6369	6389	0	stimulation
32.4899	0.105	6498.98	6518.98	0	stimulation
33.14	0.105	6629	6649	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.155	0.105	12632	12652	0	stimulation
63.805	0.105	12762	12782	0	stimulation
64.465	0.105	12894	12914	0	stimulation
65.115	0.105	13024	13044	0	stimulation
