onset	duration	begsample	endsample	offset	type
12.98	0.105	2597	2617	0	stimulation
13.63	0.105	2727	2747	0	stimulation
16.725	0.105	3346	3366	0	stimulation
17.375	0.105	3476	3496	0	stimulation
18.025	0.105	3606	3626	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.86	0.105	12573	12593	0	stimulation
85.735	0.105	17148	17168	0	stimulation
86.385	0.105	17278	17298	0	stimulation
87.035	0.105	17408	17428	0	stimulation
87.685	0.105	17538	17558	0	stimulation
