onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
61.285	0.105	12258	12278	0	stimulation
83.35	0.105	16671	16691	0	stimulation
84	0.105	16801	16821	0	stimulation
84.65	0.105	16931	16951	0	stimulation
85.3	0.105	17061	17081	0	stimulation
