onset	duration	begsample	endsample	offset	type
26.03	0.105	5207	5227	0	stimulation
27	0.105	5401	5421	0	stimulation
60.615	0.105	12124	12144	0	stimulation
65.43	0.105	13087	13107	0	stimulation
66.4	0.105	13281	13301	0	stimulation
70.575	0.105	14116	14136	0	stimulation
