onset	duration	begsample	endsample	offset	type
28.52	0.105	5705	5725	0	stimulation
29.49	0.105	5899	5919	0	stimulation
30.46	0.105	6093	6113	0	stimulation
30.835	0.105	6168	6188	0	stimulation
31.76	0.105	6353	6373	0	stimulation
59.62	0.105	11925	11945	0	stimulation
61.875	0.105	12376	12396	0	stimulation
