onset	duration	begsample	endsample	offset	type
29.14	0.105	5829	5849	0	stimulation
30	0.105	6001	6021	0	stimulation
30.86	0.105	6173	6193	0	stimulation
31.72	0.105	6345	6365	0	stimulation
31.955	0.105	6392	6412	0	stimulation
59.05	0.105	11811	11831	0	stimulation
59.91	0.105	11983	12003	0	stimulation
61.42	0.105	12285	12305	0	stimulation
62.28	0.105	12457	12477	0	stimulation
63.14	0.105	12629	12649	0	stimulation
63.9999	0.105	12800.98	12820.98	0	stimulation
64.8599	0.105	12972.98	12992.98	0	stimulation
91.965	0.105	18394	18414	0	stimulation
