onset	duration	begsample	endsample	offset	type
28.555	0.105	5712	5732	0	stimulation
29.205	0.105	5842	5862	0	stimulation
29.54	0.105	5909	5929	0	stimulation
30.185	0.105	6038	6058	0	stimulation
61.245	0.105	12250	12270	0	stimulation
61.895	0.105	12380	12400	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.875	0.105	12576	12596	0	stimulation
80.815	0.105	16164	16184	0	stimulation
81.465	0.105	16294	16314	0	stimulation
81.8	0.105	16361	16381	0	stimulation
82.445	0.105	16490	16510	0	stimulation
