onset	duration	begsample	endsample	offset	type
29.195	0.105	5840	5860	0	stimulation
29.845	0.105	5970	5990	0	stimulation
30.18	0.105	6037	6057	0	stimulation
30.825	0.105	6166	6186	0	stimulation
61.245	0.105	12250	12270	0	stimulation
61.895	0.105	12380	12400	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.875	0.105	12576	12596	0	stimulation
80.175	0.105	16036	16056	0	stimulation
80.825	0.105	16166	16186	0	stimulation
81.16	0.105	16233	16253	0	stimulation
81.805	0.105	16362	16382	0	stimulation
