onset	duration	begsample	endsample	offset	type
0.08	0.105	17	37	0	stimulation
1.085	0.105	218	238	0	stimulation
2.09	0.105	419	439	0	stimulation
3.11	0.105	623	643	0	stimulation
20.425	0.105	4086	4106	0	stimulation
21.755	0.105	4352	4372	0	stimulation
22.76	0.105	4553	4573	0	stimulation
34.01	0.105	6803	6823	0	stimulation
35.015	0.105	7004	7024	0	stimulation
46.905	0.105	9382	9402	0	stimulation
48.555	0.105	9712	9732	0	stimulation
50.205	0.105	10042	10062	0	stimulation
51.21	0.105	10243	10263	0	stimulation
52.215	0.105	10444	10464	0	stimulation
53.545	0.105	10710	10730	0	stimulation
54.55	0.105	10911	10931	0	stimulation
55.555	0.105	11112	11132	0	stimulation
56.56	0.105	11313	11333	0	stimulation
58.205	0.105	11642	11662	0	stimulation
99.22	0.105	19845	19865	0	stimulation
100.225	0.105	20046	20066	0	stimulation
100.915	0.105	20184	20204	0	stimulation
101.915	0.105	20384	20404	0	stimulation
102.61	0.105	20523	20543	0	stimulation
