onset	duration	begsample	endsample	offset	type
14.355	0.105	2872	2892	0	stimulation
15.325	0.105	3066	3086	0	stimulation
16.295	0.105	3260	3280	0	stimulation
17.265	0.105	3454	3474	0	stimulation
20.8	0.105	4161	4181	0	stimulation
21.77	0.105	4355	4375	0	stimulation
22.74	0.105	4549	4569	0	stimulation
39.1	0.105	7821	7841	0	stimulation
40.07	0.105	8015	8035	0	stimulation
41.04	0.105	8209	8229	0	stimulation
63.135	0.105	12628	12648	0	stimulation
64.105	0.105	12822	12842	0	stimulation
65.075	0.105	13016	13036	0	stimulation
