onset	duration	begsample	endsample	offset	type
24.095	0.105	4820	4840	0	stimulation
25.065	0.105	5014	5034	0	stimulation
26.035	0.105	5208	5228	0	stimulation
60.93	0.105	12187	12207	0	stimulation
63.18	0.105	12637	12657	0	stimulation
64.15	0.105	12831	12851	0	stimulation
65.12	0.105	13025	13045	0	stimulation
66.09	0.105	13219	13239	0	stimulation
87.545	0.105	17510	17530	0	stimulation
88.515	0.105	17704	17724	0	stimulation
89.485	0.105	17898	17918	0	stimulation
90.455	0.105	18092	18112	0	stimulation
