onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
63.34	0.105	12669	12689	0	stimulation
74.875	0.105	14976	14996	0	stimulation
75.525	0.105	15106	15126	0	stimulation
76.175	0.105	15236	15256	0	stimulation
76.825	0.105	15366	15386	0	stimulation
