onset	duration	begsample	endsample	offset	type
11.245	0.105	2250	2270	0	stimulation
12.535	0.105	2508	2528	0	stimulation
13.185	0.105	2638	2658	0	stimulation
13.835	0.105	2768	2788	0	stimulation
14.485	0.105	2898	2918	0	stimulation
42.34	0.105	8469	8489	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.525	0.105	12506	12526	0	stimulation
63.175	0.105	12636	12656	0	stimulation
67.03	0.105	13407	13427	0	stimulation
90.415	0.105	18084	18104	0	stimulation
91.065	0.105	18214	18234	0	stimulation
