onset	duration	begsample	endsample	offset	type
10.5	0.105	2101	2121	0	stimulation
11.15	0.105	2231	2251	0	stimulation
12.24	0.105	2449	2469	0	stimulation
12.89	0.105	2579	2599	0	stimulation
13.54	0.105	2709	2729	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.86	0.105	12573	12593	0	stimulation
