onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
61.925	0.105	12386	12406	0	stimulation
62.895	0.105	12580	12600	0	stimulation
65.15	0.105	13031	13051	0	stimulation
66.12	0.105	13225	13245	0	stimulation
67.09	0.105	13419	13439	0	stimulation
68.06	0.105	13613	13633	0	stimulation
69.03	0.105	13807	13827	0	stimulation
74.485	0.105	14898	14918	0	stimulation
76.095	0.105	15220	15240	0	stimulation
77.065	0.105	15414	15434	0	stimulation
78.035	0.105	15608	15628	0	stimulation
79.005	0.105	15802	15822	0	stimulation
