onset	duration	begsample	endsample	offset	type
23.705	0.105	4742	4762	0	stimulation
24.085	0.105	4818	4838	0	stimulation
24.465	0.105	4894	4914	0	stimulation
24.845	0.105	4970	4990	0	stimulation
39.14	0.105	7829	7849	0	stimulation
39.52	0.105	7905	7925	0	stimulation
39.9	0.105	7981	8001	0	stimulation
40.28	0.105	8057	8077	0	stimulation
61.625	0.105	12326	12346	0	stimulation
62.005	0.105	12402	12422	0	stimulation
62.385	0.105	12478	12498	0	stimulation
62.765	0.105	12554	12574	0	stimulation
72.115	0.105	14424	14444	0	stimulation
72.495	0.105	14500	14520	0	stimulation
72.875	0.105	14576	14596	0	stimulation
73.255	0.105	14652	14672	0	stimulation
