onset	duration	begsample	endsample	offset	type
27.365	0.105	5474	5494	0	stimulation
27.745	0.105	5550	5570	0	stimulation
27.97	0.105	5595	5615	0	stimulation
28.345	0.105	5670	5690	0	stimulation
38.335	0.105	7668	7688	0	stimulation
38.715	0.105	7744	7764	0	stimulation
39.095	0.105	7820	7840	0	stimulation
39.325	0.105	7866	7886	0	stimulation
61.625	0.105	12326	12346	0	stimulation
62.005	0.105	12402	12422	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.605	0.105	12522	12542	0	stimulation
77.875	0.105	15576	15596	0	stimulation
78.255	0.105	15652	15672	0	stimulation
78.635	0.105	15728	15748	0	stimulation
79.015	0.105	15804	15824	0	stimulation
93.165	0.105	18634	18654	0	stimulation
