onset	duration	begsample	endsample	offset	type
3.545	0.105	710	730	0	stimulation
3.925	0.105	786	806	0	stimulation
4.305	0.105	862	882	0	stimulation
4.685	0.105	938	958	0	stimulation
24.435	0.105	4888	4908	0	stimulation
24.815	0.105	4964	4984	0	stimulation
25.195	0.105	5040	5060	0	stimulation
25.575	0.105	5116	5136	0	stimulation
38.285	0.105	7658	7678	0	stimulation
38.665	0.105	7734	7754	0	stimulation
39.045	0.105	7810	7830	0	stimulation
39.425	0.105	7886	7906	0	stimulation
52.935	0.105	10588	10608	0	stimulation
53.315	0.105	10664	10684	0	stimulation
53.695	0.105	10740	10760	0	stimulation
54.075	0.105	10816	10836	0	stimulation
63.265	0.105	12654	12674	0	stimulation
75.17	0.105	15035	15055	0	stimulation
75.55	0.105	15111	15131	0	stimulation
75.93	0.105	15187	15207	0	stimulation
76.31	0.105	15263	15283	0	stimulation
84.54	0.105	16909	16929	0	stimulation
84.92	0.105	16985	17005	0	stimulation
85.145	0.105	17030	17050	0	stimulation
85.525	0.105	17106	17126	0	stimulation
