onset	duration	begsample	endsample	offset	type
11.92	0.105	2385	2405	0	stimulation
12.55	0.105	2511	2531	0	stimulation
12.905	0.105	2582	2602	0	stimulation
13.53	0.105	2707	2727	0	stimulation
13.89	0.105	2779	2799	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.535	0.105	12508	12528	0	stimulation
63.185	0.105	12638	12658	0	stimulation
63.52	0.105	12705	12725	0	stimulation
64.17	0.105	12835	12855	0	stimulation
