onset	duration	begsample	endsample	offset	type
3.89	0.105	779	799	0	stimulation
4.54	0.105	909	929	0	stimulation
5.19	0.105	1039	1059	0	stimulation
5.84	0.105	1169	1189	0	stimulation
6.49	0.105	1299	1319	0	stimulation
7.14	0.105	1429	1449	0	stimulation
61.875	0.105	12376	12396	0	stimulation
62.525	0.105	12506	12526	0	stimulation
63.175	0.105	12636	12656	0	stimulation
77.91	0.105	15583	15603	0	stimulation
78.56	0.105	15713	15733	0	stimulation
79.21	0.105	15843	15863	0	stimulation
80.825	0.105	16166	16186	0	stimulation
