onset	duration	begsample	endsample	offset	type
27.915	0.105	5584	5604	0	stimulation
28.455	0.105	5692	5712	0	stimulation
28.68	0.105	5737	5757	0	stimulation
29.215	0.105	5844	5864	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.345	0.105	12270	12290	0	stimulation
61.885	0.105	12378	12398	0	stimulation
62.115	0.105	12424	12444	0	stimulation
88.575	0.105	17716	17736	0	stimulation
89.115	0.105	17824	17844	0	stimulation
89.655	0.105	17932	17952	0	stimulation
89.885	0.105	17978	17998	0	stimulation
