onset	duration	begsample	endsample	offset	type
29.515	0.105	5904	5924	0	stimulation
30.055	0.105	6012	6032	0	stimulation
30.595	0.105	6120	6140	0	stimulation
30.825	0.105	6166	6186	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.345	0.105	12270	12290	0	stimulation
61.885	0.105	12378	12398	0	stimulation
62.425	0.105	12486	12506	0	stimulation
85.695	0.105	17140	17160	0	stimulation
86.235	0.105	17248	17268	0	stimulation
86.775	0.105	17356	17376	0	stimulation
87.005	0.105	17402	17422	0	stimulation
