onset	duration	begsample	endsample	offset	type
2.91	0.105	583	603	0	stimulation
3.88	0.105	777	797	0	stimulation
4.835	0.105	968	988	0	stimulation
26.31	0.105	5263	5283	0	stimulation
27.28	0.105	5457	5477	0	stimulation
28.25	0.105	5651	5671	0	stimulation
29.22	0.105	5845	5865	0	stimulation
30.19	0.105	6039	6059	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.475	0.105	12696	12716	0	stimulation
63.83	0.105	12767	12787	0	stimulation
64.775	0.105	12956	12976	0	stimulation
65.745	0.105	13150	13170	0	stimulation
