onset	duration	begsample	endsample	offset	type
0.33	0.105	67	87	0	stimulation
30.19	0.105	6039	6059	0	stimulation
31.245	0.105	6250	6270	0	stimulation
32.3	0.105	6461	6481	0	stimulation
33.355	0.105	6672	6692	0	stimulation
80.495	0.105	16100	16120	0	stimulation
