onset	duration	begsample	endsample	offset	type
10.79	0.105	2159	2179	0	stimulation
11.845	0.105	2370	2390	0	stimulation
12.9	0.105	2581	2601	0	stimulation
30.6	0.105	6121	6141	0	stimulation
31.655	0.105	6332	6352	0	stimulation
32.71	0.105	6543	6563	0	stimulation
33.765	0.105	6754	6774	0	stimulation
34.82	0.105	6965	6985	0	stimulation
