onset	duration	begsample	endsample	offset	type
0.57	0.105	115	135	0	stimulation
1.625	0.105	326	346	0	stimulation
5.885	0.105	1178	1198	0	stimulation
6.94	0.105	1389	1409	0	stimulation
7.995	0.105	1600	1620	0	stimulation
9.05	0.105	1811	1831	0	stimulation
10.105	0.105	2022	2042	0	stimulation
22.045	0.105	4410	4430	0	stimulation
23.1	0.105	4621	4641	0	stimulation
24.155	0.105	4832	4852	0	stimulation
25.21	0.105	5043	5063	0	stimulation
26.265	0.105	5254	5274	0	stimulation
32.445	0.105	6490	6510	0	stimulation
33.5	0.105	6701	6721	0	stimulation
34.555	0.105	6912	6932	0	stimulation
