onset	duration	begsample	endsample	offset	type
15.525	0.105	3106	3126	0	stimulation
15.905	0.105	3182	3202	0	stimulation
16.29	0.105	3259	3279	0	stimulation
16.665	0.105	3334	3354	0	stimulation
26.975	0.105	5396	5416	0	stimulation
27.355	0.105	5472	5492	0	stimulation
27.735	0.105	5548	5568	0	stimulation
28.115	0.105	5624	5644	0	stimulation
61.625	0.105	12326	12346	0	stimulation
62.005	0.105	12402	12422	0	stimulation
62.23	0.105	12447	12467	0	stimulation
62.605	0.105	12522	12542	0	stimulation
73.715	0.105	14744	14764	0	stimulation
74.095	0.105	14820	14840	0	stimulation
74.475	0.105	14896	14916	0	stimulation
74.855	0.105	14972	14992	0	stimulation
84.525	0.105	16906	16926	0	stimulation
84.905	0.105	16982	17002	0	stimulation
85.285	0.105	17058	17078	0	stimulation
85.665	0.105	17134	17154	0	stimulation
