onset	duration	begsample	endsample	offset	type
19.615	0.105	3924	3944	0	stimulation
19.995	0.105	4000	4020	0	stimulation
20.375	0.105	4076	4096	0	stimulation
20.755	0.105	4152	4172	0	stimulation
30.585	0.105	6118	6138	0	stimulation
30.965	0.105	6194	6214	0	stimulation
31.505	0.105	6302	6322	0	stimulation
31.895	0.105	6380	6400	0	stimulation
50.355	0.105	10072	10092	0	stimulation
50.735	0.105	10148	10168	0	stimulation
51.115	0.105	10224	10244	0	stimulation
51.495	0.105	10300	10320	0	stimulation
62.445	0.105	12490	12510	0	stimulation
83.95	0.105	16791	16811	0	stimulation
84.33	0.105	16867	16887	0	stimulation
84.715	0.105	16944	16964	0	stimulation
85.09	0.105	17019	17039	0	stimulation
