onset	duration	begsample	endsample	offset	type
2.655	0.105	532	552	0	stimulation
3.035	0.105	608	628	0	stimulation
3.26	0.105	653	673	0	stimulation
3.635	0.105	728	748	0	stimulation
14.745	0.105	2950	2970	0	stimulation
15.125	0.105	3026	3046	0	stimulation
15.505	0.105	3102	3122	0	stimulation
15.885	0.105	3178	3198	0	stimulation
25.555	0.105	5112	5132	0	stimulation
25.935	0.105	5188	5208	0	stimulation
26.315	0.105	5264	5284	0	stimulation
26.695	0.105	5340	5360	0	stimulation
62.445	0.105	12490	12510	0	stimulation
71.15	0.105	14231	14251	0	stimulation
71.53	0.105	14307	14327	0	stimulation
71.91	0.105	14383	14403	0	stimulation
72.29	0.105	14459	14479	0	stimulation
