onset	duration	begsample	endsample	offset	type
6.055	0.105	1212	1232	0	stimulation
7.025	0.105	1406	1426	0	stimulation
22.755	0.105	4552	4572	0	stimulation
23.725	0.105	4746	4766	0	stimulation
24.695	0.105	4940	4960	0	stimulation
45.51	0.105	9103	9123	0	stimulation
46.48	0.105	9297	9317	0	stimulation
47.45	0.105	9491	9511	0	stimulation
62.505	0.105	12502	12522	0	stimulation
63.475	0.105	12696	12716	0	stimulation
73.41	0.105	14683	14703	0	stimulation
74.38	0.105	14877	14897	0	stimulation
75.35	0.105	15071	15091	0	stimulation
76.32	0.105	15265	15285	0	stimulation
77.93	0.105	15587	15607	0	stimulation
