onset	duration	begsample	endsample	offset	type
29.79	0.105	5959	5979	0	stimulation
30.76	0.105	6153	6173	0	stimulation
31.73	0.105	6347	6367	0	stimulation
32.7	0.105	6541	6561	0	stimulation
42.635	0.105	8528	8548	0	stimulation
43.605	0.105	8722	8742	0	stimulation
61.22	0.105	12245	12265	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.16	0.105	12633	12653	0	stimulation
