onset	duration	begsample	endsample	offset	type
15.1	0.105	3021	3041	0	stimulation
16.07	0.105	3215	3235	0	stimulation
17.04	0.105	3409	3429	0	stimulation
18.01	0.105	3603	3623	0	stimulation
18.98	0.105	3797	3817	0	stimulation
61.56	0.105	12313	12333	0	stimulation
62.53	0.105	12507	12527	0	stimulation
63.5	0.105	12701	12721	0	stimulation
75.995	0.105	15200	15220	0	stimulation
76.965	0.105	15394	15414	0	stimulation
77.935	0.105	15588	15608	0	stimulation
82.11	0.105	16423	16443	0	stimulation
83.08	0.105	16617	16637	0	stimulation
84.05	0.105	16811	16831	0	stimulation
91.425	0.105	18286	18306	0	stimulation
92.395	0.105	18480	18500	0	stimulation
92.73	0.105	18547	18567	0	stimulation
93.695	0.105	18740	18760	0	stimulation
94.035	0.105	18808	18828	0	stimulation
