onset	duration	begsample	endsample	offset	type
29.77	0.105	5955	5975	0	stimulation
40.985	0.105	8198	8218	0	stimulation
41.955	0.105	8392	8412	0	stimulation
55.06	0.105	11013	11033	0	stimulation
56.03	0.105	11207	11227	0	stimulation
57.64	0.105	11529	11549	0	stimulation
59.255	0.105	11852	11872	0	stimulation
60.225	0.105	12046	12066	0	stimulation
61.195	0.105	12240	12260	0	stimulation
62.165	0.105	12434	12454	0	stimulation
63.135	0.105	12628	12648	0	stimulation
68.59	0.105	13719	13739	0	stimulation
