onset	duration	begsample	endsample	offset	type
24.095	0.105	4820	4840	0	stimulation
25.065	0.105	5014	5034	0	stimulation
26.035	0.105	5208	5228	0	stimulation
60.93	0.105	12187	12207	0	stimulation
72.145	0.105	14430	14450	0	stimulation
73.115	0.105	14624	14644	0	stimulation
86.22	0.105	17245	17265	0	stimulation
87.19	0.105	17439	17459	0	stimulation
88.8	0.105	17761	17781	0	stimulation
90.415	0.105	18084	18104	0	stimulation
91.385	0.105	18278	18298	0	stimulation
92.355	0.105	18472	18492	0	stimulation
93.325	0.105	18666	18686	0	stimulation
