onset	duration	begsample	endsample	offset	type
3.275	0.105	656	676	0	stimulation
3.655	0.105	732	752	0	stimulation
4.035	0.105	808	828	0	stimulation
4.265	0.105	854	874	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.565	0.105	12314	12334	0	stimulation
61.945	0.105	12390	12410	0	stimulation
73.855	0.105	14772	14792	0	stimulation
74.235	0.105	14848	14868	0	stimulation
74.615	0.105	14924	14944	0	stimulation
74.995	0.105	15000	15020	0	stimulation
84.345	0.105	16870	16890	0	stimulation
84.725	0.105	16946	16966	0	stimulation
85.105	0.105	17022	17042	0	stimulation
85.335	0.105	17068	17088	0	stimulation
