onset	duration	begsample	endsample	offset	type
21.995	0.105	4400	4420	0	stimulation
22.375	0.105	4476	4496	0	stimulation
22.755	0.105	4552	4572	0	stimulation
23.135	0.105	4628	4648	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.185	0.105	12238	12258	0	stimulation
61.565	0.105	12314	12334	0	stimulation
61.945	0.105	12390	12410	0	stimulation
86.975	0.105	17396	17416	0	stimulation
87.355	0.105	17472	17492	0	stimulation
87.735	0.105	17548	17568	0	stimulation
88.115	0.105	17624	17644	0	stimulation
