onset	duration	begsample	endsample	offset	type
24.31	0.105	4863	4883	0	stimulation
24.69	0.105	4939	4959	0	stimulation
25.07	0.105	5015	5035	0	stimulation
25.45	0.105	5091	5111	0	stimulation
41.04	0.105	8209	8229	0	stimulation
50.065	0.105	10014	10034	0	stimulation
50.445	0.105	10090	10110	0	stimulation
50.825	0.105	10166	10186	0	stimulation
51.205	0.105	10242	10262	0	stimulation
61.83	0.105	12367	12387	0	stimulation
62.21	0.105	12443	12463	0	stimulation
62.59	0.105	12519	12539	0	stimulation
62.97	0.105	12595	12615	0	stimulation
71.84	0.105	14369	14389	0	stimulation
72.22	0.105	14445	14465	0	stimulation
72.6	0.105	14521	14541	0	stimulation
72.98	0.105	14597	14617	0	stimulation
