onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
61.285	0.105	12258	12278	0	stimulation
61.935	0.105	12388	12408	0	stimulation
62.585	0.105	12518	12538	0	stimulation
63.235	0.105	12648	12668	0	stimulation
83.095	0.105	16620	16640	0	stimulation
83.745	0.105	16750	16770	0	stimulation
84.395	0.105	16880	16900	0	stimulation
85.045	0.105	17010	17030	0	stimulation
85.695	0.105	17140	17160	0	stimulation
86.045	0.105	17210	17230	0	stimulation
