onset	duration	begsample	endsample	offset	type
20.14	0.105	4029	4049	0	stimulation
21.11	0.105	4223	4243	0	stimulation
22.08	0.105	4417	4437	0	stimulation
23.05	0.105	4611	4631	0	stimulation
25.945	0.105	5190	5210	0	stimulation
26.915	0.105	5384	5404	0	stimulation
27.885	0.105	5578	5598	0	stimulation
28.855	0.105	5772	5792	0	stimulation
49.71	0.105	9943	9963	0	stimulation
50.68	0.105	10137	10157	0	stimulation
63.135	0.105	12628	12648	0	stimulation
64.105	0.105	12822	12842	0	stimulation
65.075	0.105	13016	13036	0	stimulation
66.045	0.105	13210	13230	0	stimulation
72.14	0.105	14429	14449	0	stimulation
73.11	0.105	14623	14643	0	stimulation
74.08	0.105	14817	14837	0	stimulation
75.05	0.105	15011	15031	0	stimulation
