onset	duration	begsample	endsample	offset	type
10.77	0.105	2155	2175	0	stimulation
11.42	0.105	2285	2305	0	stimulation
12.07	0.105	2415	2435	0	stimulation
15.605	0.105	3122	3142	0	stimulation
16.255	0.105	3252	3272	0	stimulation
18.83	0.105	3767	3787	0	stimulation
19.48	0.105	3897	3917	0	stimulation
20.13	0.105	4027	4047	0	stimulation
20.78	0.105	4157	4177	0	stimulation
41.28	0.105	8257	8277	0	stimulation
41.93	0.105	8387	8407	0	stimulation
46.425	0.105	9286	9306	0	stimulation
47.075	0.105	9416	9436	0	stimulation
47.725	0.105	9546	9566	0	stimulation
48.375	0.105	9676	9696	0	stimulation
64.71	0.105	12943	12963	0	stimulation
65.3599	0.105	13072.98	13092.98	0	stimulation
66.01	0.105	13203	13223	0	stimulation
66.66	0.105	13333	13353	0	stimulation
74.065	0.105	14814	14834	0	stimulation
74.715	0.105	14944	14964	0	stimulation
75.365	0.105	15074	15094	0	stimulation
76.015	0.105	15204	15224	0	stimulation
