onset	duration	begsample	endsample	offset	type
14.43	0.105	2887	2907	0	stimulation
14.81	0.105	2963	2983	0	stimulation
15.19	0.105	3039	3059	0	stimulation
15.57	0.105	3115	3135	0	stimulation
25.4	0.105	5081	5101	0	stimulation
25.78	0.105	5157	5177	0	stimulation
26.16	0.105	5233	5253	0	stimulation
27.02	0.105	5405	5425	0	stimulation
38.93	0.105	7787	7807	0	stimulation
39.31	0.105	7863	7883	0	stimulation
39.69	0.105	7939	7959	0	stimulation
40.07	0.105	8015	8035	0	stimulation
43.015	0.105	8604	8624	0	stimulation
43.395	0.105	8680	8700	0	stimulation
43.935	0.105	8788	8808	0	stimulation
44.315	0.105	8864	8884	0	stimulation
63.265	0.105	12654	12674	0	stimulation
83.81	0.105	16763	16783	0	stimulation
84.19	0.105	16839	16859	0	stimulation
84.57	0.105	16915	16935	0	stimulation
84.95	0.105	16991	17011	0	stimulation
