onset	duration	begsample	endsample	offset	type
2.18	0.105	437	457	0	stimulation
3.15	0.105	631	651	0	stimulation
23.325	0.105	4666	4686	0	stimulation
27.5	0.105	5501	5521	0	stimulation
30.415	0.105	6084	6104	0	stimulation
31.385	0.105	6278	6298	0	stimulation
32.355	0.105	6472	6492	0	stimulation
53.15	0.105	10631	10651	0	stimulation
54.12	0.105	10825	10845	0	stimulation
55.09	0.105	11019	11039	0	stimulation
63.135	0.105	12628	12648	0	stimulation
64.105	0.105	12822	12842	0	stimulation
65.075	0.105	13016	13036	0	stimulation
92.26	0.105	18453	18473	0	stimulation
93.23	0.105	18647	18667	0	stimulation
94.2	0.105	18841	18861	0	stimulation
