onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.955	0.105	12192	12212	0	stimulation
65.77	0.105	13155	13175	0	stimulation
66.12	0.105	13225	13245	0	stimulation
67.07	0.105	13415	13435	0	stimulation
67.425	0.105	13486	13506	0	stimulation
