onset	duration	begsample	endsample	offset	type
16.1	0.105	3221	3241	0	stimulation
17.105	0.105	3422	3442	0	stimulation
18.11	0.105	3623	3643	0	stimulation
19.115	0.105	3824	3844	0	stimulation
32.285	0.105	6458	6478	0	stimulation
33.29	0.105	6659	6679	0	stimulation
34.295	0.105	6860	6880	0	stimulation
35.3	0.105	7061	7081	0	stimulation
39.19	0.105	7839	7859	0	stimulation
40.195	0.105	8040	8060	0	stimulation
41.2	0.105	8241	8261	0	stimulation
42.205	0.105	8442	8462	0	stimulation
43.855	0.105	8772	8792	0	stimulation
44.86	0.105	8973	8993	0	stimulation
45.865	0.105	9174	9194	0	stimulation
46.87	0.105	9375	9395	0	stimulation
49.16	0.105	9833	9853	0	stimulation
50.165	0.105	10034	10054	0	stimulation
51.17	0.105	10235	10255	0	stimulation
52.175	0.105	10436	10456	0	stimulation
54.465	0.105	10894	10914	0	stimulation
55.47	0.105	11095	11115	0	stimulation
56.475	0.105	11296	11316	0	stimulation
57.48	0.105	11497	11517	0	stimulation
