onset	duration	begsample	endsample	offset	type
11.405	0.105	2282	2302	0	stimulation
19.455	0.105	3892	3912	0	stimulation
20.46	0.105	4093	4113	0	stimulation
31.71	0.105	6343	6363	0	stimulation
32.715	0.105	6544	6564	0	stimulation
33.72	0.105	6745	6765	0	stimulation
34.725	0.105	6946	6966	0	stimulation
35.43	0.105	7087	7107	0	stimulation
37.38	0.105	7477	7497	0	stimulation
38.385	0.105	7678	7698	0	stimulation
39.39	0.105	7879	7899	0	stimulation
40.105	0.105	8022	8042	0	stimulation
41.08	0.105	8217	8237	0	stimulation
68.655	0.105	13732	13752	0	stimulation
69.66	0.105	13933	13953	0	stimulation
70.665	0.105	14134	14154	0	stimulation
71.36	0.105	14273	14293	0	stimulation
72.355	0.105	14472	14492	0	stimulation
95.77	0.105	19155	19175	0	stimulation
96.775	0.105	19356	19376	0	stimulation
97.78	0.105	19557	19577	0	stimulation
98.785	0.105	19758	19778	0	stimulation
99.485	0.105	19898	19918	0	stimulation
