onset	duration	begsample	endsample	offset	type
24.395	0.105	4880	4900	0	stimulation
24.935	0.105	4988	5008	0	stimulation
25.475	0.105	5096	5116	0	stimulation
26.015	0.105	5204	5224	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.345	0.105	12270	12290	0	stimulation
61.885	0.105	12378	12398	0	stimulation
62.425	0.105	12486	12506	0	stimulation
86.335	0.105	17268	17288	0	stimulation
86.875	0.105	17376	17396	0	stimulation
87.415	0.105	17484	17504	0	stimulation
87.955	0.105	17592	17612	0	stimulation
