onset	duration	begsample	endsample	offset	type
26.635	0.105	5328	5348	0	stimulation
27.175	0.105	5436	5456	0	stimulation
27.715	0.105	5544	5564	0	stimulation
28.255	0.105	5652	5672	0	stimulation
60.805	0.105	12162	12182	0	stimulation
61.345	0.105	12270	12290	0	stimulation
61.885	0.105	12378	12398	0	stimulation
62.425	0.105	12486	12506	0	stimulation
