onset	duration	begsample	endsample	offset	type
21.15	0.105	4231	4251	0	stimulation
21.69	0.105	4339	4359	0	stimulation
22.23	0.105	4447	4467	0	stimulation
22.77	0.105	4555	4575	0	stimulation
46.035	0.105	9208	9228	0	stimulation
46.575	0.105	9316	9336	0	stimulation
47.115	0.105	9424	9444	0	stimulation
61.42	0.105	12285	12305	0	stimulation
61.96	0.105	12393	12413	0	stimulation
62.5	0.105	12501	12521	0	stimulation
63.04	0.105	12609	12629	0	stimulation
79.91	0.105	15983	16003	0	stimulation
80.45	0.105	16091	16111	0	stimulation
81.315	0.105	16264	16284	0	stimulation
82.175	0.105	16436	16456	0	stimulation
82.715	0.105	16544	16564	0	stimulation
83.255	0.105	16652	16672	0	stimulation
