onset	duration	begsample	endsample	offset	type
17.175	0.105	3436	3456	0	stimulation
18.145	0.105	3630	3650	0	stimulation
19.115	0.105	3824	3844	0	stimulation
20.085	0.105	4018	4038	0	stimulation
36.875	0.105	7376	7396	0	stimulation
37.845	0.105	7570	7590	0	stimulation
38.815	0.105	7764	7784	0	stimulation
62.19	0.105	12439	12459	0	stimulation
63.16	0.105	12633	12653	0	stimulation
