onset	duration	begsample	endsample	offset	type
59.985	0.105	11998	12018	0	stimulation
60.635	0.105	12128	12148	0	stimulation
61.285	0.105	12258	12278	0	stimulation
65.1399	0.105	13028.98	13048.98	0	stimulation
65.79	0.105	13159	13179	0	stimulation
66.44	0.105	13289	13309	0	stimulation
