onset	duration	begsample	endsample	offset	type
0.095	0.105	20	40	0	stimulation
1.1	0.105	221	241	0	stimulation
1.8	0.105	361	381	0	stimulation
31.28	0.105	6257	6277	0	stimulation
32.285	0.105	6458	6478	0	stimulation
32.975	0.105	6596	6616	0	stimulation
33.975	0.105	6796	6816	0	stimulation
34.67	0.105	6935	6955	0	stimulation
