onset	duration	begsample	endsample	offset	type
19.55	0.105	3911	3931	0	stimulation
20.41	0.105	4083	4103	0	stimulation
21.27	0.105	4255	4275	0	stimulation
22.13	0.105	4427	4447	0	stimulation
38.355	0.105	7672	7692	0	stimulation
39.215	0.105	7844	7864	0	stimulation
40.075	0.105	8016	8036	0	stimulation
61.42	0.105	12285	12305	0	stimulation
62.28	0.105	12457	12477	0	stimulation
63.14	0.105	12629	12649	0	stimulation
63.9999	0.105	12800.98	12820.98	0	stimulation
68.065	0.105	13614	13634	0	stimulation
68.925	0.105	13786	13806	0	stimulation
69.785	0.105	13958	13978	0	stimulation
70.645	0.105	14130	14150	0	stimulation
73.43	0.105	14687	14707	0	stimulation
74.29	0.105	14859	14879	0	stimulation
75.15	0.105	15031	15051	0	stimulation
76.01	0.105	15203	15223	0	stimulation
