onset	duration	begsample	endsample	offset	type
5.44	0.105	1089	1109	0	stimulation
6.3	0.105	1261	1281	0	stimulation
7.16	0.105	1433	1453	0	stimulation
8.02	0.105	1605	1625	0	stimulation
23.62	0.105	4725	4745	0	stimulation
24.48	0.105	4897	4917	0	stimulation
25.34	0.105	5069	5089	0	stimulation
26.2	0.105	5241	5261	0	stimulation
61.625	0.105	12326	12346	0	stimulation
62.485	0.105	12498	12518	0	stimulation
63.345	0.105	12670	12690	0	stimulation
64.2049	0.105	12841.98	12861.98	0	stimulation
67.63	0.105	13527	13547	0	stimulation
68.49	0.105	13699	13719	0	stimulation
69.35	0.105	13871	13891	0	stimulation
70.21	0.105	14043	14063	0	stimulation
