onset	duration	begsample	endsample	offset	type
21.465	0.105	4294	4314	0	stimulation
22.21	0.105	4443	4463	0	stimulation
22.64	0.105	4529	4549	0	stimulation
23.38	0.105	4677	4697	0	stimulation
23.815	0.105	4764	4784	0	stimulation
39.6	0.105	7921	7941	0	stimulation
46.75	0.105	9351	9371	0	stimulation
47.495	0.105	9500	9520	0	stimulation
48.24	0.105	9649	9669	0	stimulation
48.675	0.105	9736	9756	0	stimulation
49.41	0.105	9883	9903	0	stimulation
67.765	0.105	13554	13574	0	stimulation
68.51	0.105	13703	13723	0	stimulation
68.94	0.105	13789	13809	0	stimulation
69.68	0.105	13937	13957	0	stimulation
70.115	0.105	14024	14044	0	stimulation
