onset	duration	begsample	endsample	offset	type
9.265	0.105	1854	1874	0	stimulation
10.01	0.105	2003	2023	0	stimulation
10.755	0.105	2152	2172	0	stimulation
11.19	0.105	2239	2259	0	stimulation
11.925	0.105	2386	2406	0	stimulation
31.56	0.105	6313	6333	0	stimulation
32.305	0.105	6462	6482	0	stimulation
32.735	0.105	6548	6568	0	stimulation
33.475	0.105	6696	6716	0	stimulation
33.91	0.105	6783	6803	0	stimulation
50.975	0.105	10196	10216	0	stimulation
51.72	0.105	10345	10365	0	stimulation
52.465	0.105	10494	10514	0	stimulation
52.9	0.105	10581	10601	0	stimulation
53.635	0.105	10728	10748	0	stimulation
71.03	0.105	14207	14227	0	stimulation
71.775	0.105	14356	14376	0	stimulation
72.205	0.105	14442	14462	0	stimulation
72.945	0.105	14590	14610	0	stimulation
73.38	0.105	14677	14697	0	stimulation
96.205	0.105	19242	19262	0	stimulation
