onset	duration	begsample	endsample	offset	type
7.665	0.105	1534	1554	0	stimulation
8.41	0.105	1683	1703	0	stimulation
8.84	0.105	1769	1789	0	stimulation
9.58	0.105	1917	1937	0	stimulation
10.015	0.105	2004	2024	0	stimulation
31.56	0.105	6313	6333	0	stimulation
32.305	0.105	6462	6482	0	stimulation
32.735	0.105	6548	6568	0	stimulation
33.475	0.105	6696	6716	0	stimulation
33.91	0.105	6783	6803	0	stimulation
81.375	0.105	16276	16296	0	stimulation
82.12	0.105	16425	16445	0	stimulation
82.55	0.105	16511	16531	0	stimulation
83.29	0.105	16659	16679	0	stimulation
83.725	0.105	16746	16766	0	stimulation
