onset	duration	begsample	endsample	offset	type
-0.005	0.105	0	20	0	stimulation
0.43	0.105	87	107	0	stimulation
18.455	0.105	3692	3712	0	stimulation
19.2	0.105	3841	3861	0	stimulation
19.945	0.105	3990	4010	0	stimulation
20.38	0.104999999999998	4077	4097	0	stimulation
21.115	0.105	4224	4244	0	stimulation
40.43	0.105	8087	8107	0	stimulation
41.175	0.105	8236	8256	0	stimulation
41.92	0.105	8385	8405	0	stimulation
42.355	0.105	8472	8492	0	stimulation
43.09	0.105	8619	8639	0	stimulation
62.085	0.105	12418	12438	0	stimulation
62.83	0.105	12567	12587	0	stimulation
63.575	0.105	12716	12736	0	stimulation
64.01	0.105	12803	12823	0	stimulation
64.745	0.105	12950	12970	0	stimulation
