onset	duration	begsample	endsample	offset	type
16.2699	0.105	3254.98	3274.98	0	stimulation
16.81	0.105	3363	3383	0	stimulation
17.35	0.105	3471	3491	0	stimulation
24.615	0.105	4924	4944	0	stimulation
25.155	0.105	5032	5052	0	stimulation
25.695	0.105	5140	5160	0	stimulation
26.235	0.105	5248	5268	0	stimulation
35.41	0.105	7083	7103	0	stimulation
35.95	0.105	7191	7211	0	stimulation
36.49	0.105	7299	7319	0	stimulation
37.03	0.105	7407	7427	0	stimulation
62.24	0.105	12449	12469	0	stimulation
62.78	0.105	12557	12577	0	stimulation
63.32	0.105	12665	12685	0	stimulation
63.86	0.105	12773	12793	0	stimulation
